1|31761|Land||Abandoned Outpost enters the battlefield tapped. <symbol>Tap</symbol> : Add  <symbol>White</symbol>  to your mana pool. <symbol>Tap</symbol> , Sacrifice Abandoned Outpost: Add one mana of any color to your mana pool.|Abandoned Outpost|
805|1|1|21057|Creature  — Elf Soldier|(1/2)||Devoted Hero|<symbol>White</symbol>
806|1|1|50440|Creature  — Human Samurai|(1/1)|Bushido 1  (When this blocks or becomes blocked, it gets +1/+1 until end of turn.)|Devoted Retainer|<symbol>White</symbol>
807|1|1|12813|Creature  — Human|(1/1)|<symbol>Tap</symbol> : Destroy target Aura attached to a creature.|Devout Harpist|<symbol>White</symbol>
808|1|1|20395|Creature  — Human Monk Cleric|(1/1)|When Devout Monk enters the battlefield, you gain 1 life.|Devout Monk|<symbol>White</symbol>
809|1|1|201317|Artifact||<symbol>3</symbol> : You may put a Minotaur permanent card from your hand onto the battlefield.|Didgeridoo|<symbol>1</symbol>
810|1|1|29773|Creature  — Human Druid|(1/1)|<symbol>1</symbol> <symbol>Green</symbol> , Sacrifice Diligent Farmhand: Search your library for a basic land card and put that card onto the battlefield tapped. Then shuffle your library. If Diligent Farmhand is in a graveyard, effects from spells named Muscle Burst count it as a card named Muscle Burst.|Diligent Farmhand|<symbol>Green</symbol>
811|1|1|208226|Instant||Target creature becomes 1/1 until end of turn.|Diminish|<symbol>Blue</symbol>
812|1|1|46084|Instant||Unattach all Equipment from target creature.|Disarm|<symbol>Blue</symbol>
813|1|1|49090|Creature  — Human Cleric|(1/1)|Whenever an artifact is put into a graveyard from the battlefield, you may have target opponent lose 1 life.|Disciple of the Vault|<symbol>Black</symbol>
814|1|1|87917|Instant||Destroy target creature with converted mana cost X.|Disembowel|<symbol>Variable Colorless</symbol> <symbol>Black</symbol>
815|1|1|207101|Sorcery||Return target creature card from your graveyard to your hand.|Disentomb|<symbol>Black</symbol>
816|1|1|180115|Instant||Target creature gets -2/-2 until end of turn.|Disfigure|<symbol>Black</symbol>
817|1|1|106636|Sorcery||Disintegrate deals X damage to target creature or player. That creature can't be regenerated this turn. If the creature would be put into a graveyard this turn, exile it instead.|Disintegrate|<symbol>Variable Colorless</symbol> <symbol>Red</symbol>
818|1|1|201562|Instant||Counter target instant spell.|Dispel|<symbol>Blue</symbol>
819|1|1|174830|Artifact||<symbol>2</symbol> <symbol>White</symbol> ,  <symbol>Tap</symbol> , Sacrifice Dispeller's Capsule: Destroy target artifact or enchantment.|Dispeller's Capsule|<symbol>White</symbol>
820|1|1|23000|Instant||Counter target instant or sorcery spell unless its controller pays  <symbol>1</symbol> . Draw a card.|Disrupt|<symbol>Blue</symbol>
821|1|1|198168|Sorcery||Target creature gets +1/+0 until end of turn and is unblockable this turn. Rebound  (If you cast this spell from your hand, exile it as it resolves. At the beginning of your next upkeep, you may cast this card from exile without paying its mana cost.)|Distortion Strike|<symbol>Blue</symbol>
822|1|1|45864|Instant||Until end of turn, lands you control gain " <symbol>Tap</symbol> : Add one mana of any color to your mana pool."|Divergent Growth|<symbol>Green</symbol>
823|1|1|31824|Instant||Change the target of target spell with a single target unless that spell's controller pays  <symbol>2</symbol> .|Divert|<symbol>Blue</symbol>
824|1|1|27137|Sorcery||Prevent all damage that would be dealt this turn to creatures you control.|Divine Light|<symbol>White</symbol>
825|1|1|87925|Instant||Target creature gets -3/-0 until end of turn. Transmute  <symbol>1</symbol> <symbol>Blue</symbol> <symbol>Blue</symbol>   ( <symbol>1</symbol> <symbol>Blue</symbol> <symbol>Blue</symbol> , Discard this card: Search your library for a card with the same converted mana cost as this card, reveal it, and put it into your hand. Then shuffle your library. Transmute only as a sorcery.)|Dizzy Spell|<symbol>Blue</symbol>
826|1|1|6114|Enchantment  — Aura||Enchant creature you control <symbol>Red</symbol> : Enchanted creature deals 1 damage to target creature with flying.|Dizzying Gaze|<symbol>Red</symbol>
827|1|1|1037|Sorcery||Return any number of target artifact cards from target player's graveyard to the top of his or her library in any order.|Drafna's Restoration|<symbol>Blue</symbol>
828|1|1|197854|Creature  — Human Shaman|(1/1)|At the beginning of your upkeep, if you control six or more lands, put a 5/5 red Dragon creature token with flying onto the battlefield.|Dragonmaster Outcast|<symbol>Red</symbol>
829|1|1|175239|Creature  — Goblin Shaman|(1/1)|<symbol>2</symbol> <symbol>Red</symbol> ,  <symbol>Tap</symbol> , Sacrifice a black creature, a red creature, and a green creature: Search your library for a card named Hellkite Overlord and put it onto the battlefield. Then shuffle your library.|Dragon's Herald|<symbol>Red</symbol>
830|1|1|14580|Enchantment||White creatures get -1/-1.|Dread of Night|<symbol>Black</symbol>
831|1|1|159629|Creature  — Zombie|(1/1)|<symbol>1</symbol> <symbol>Blue</symbol> <symbol>Red</symbol> : Dreadwing gets +3/+0 and gains flying until end of turn.|Dreadwing|<symbol>Black</symbol>
832|1|1|1477|Enchantment  — Aura||Enchant creature <symbol>0</symbol> : Enchanted creature becomes the color or colors of your choice. Activate this ability only once each turn.|Dream Coat|<symbol>Blue</symbol>
833|1|1|158774|Instant||Draw cards equal to the number of cards target opponent discarded this turn.|Dream Salvage|<symbol>Blue or Black</symbol>
834|1|1|73988|Creature  — Spirit|(1/1)|Whenever you cast a Spirit or Arcane spell, you may sacrifice Dreamcatcher. If you do, draw a card.|Dreamcatcher|<symbol>Blue</symbol>
835|1|1|48159|Instant||Choose one — Tap target permanent; or untap target permanent. Entwine  <symbol>1</symbol>   (Choose both if you pay the entwine cost.)|Dream's Grip|<symbol>Blue</symbol>
836|1|1|24124|Instant||Sacrifice a creature or land. Draw a card.|Dredge|<symbol>Black</symbol>
837|1|1|108918|Creature  — Human Wizard|(2/1)|Shadow  (This creature can block or be blocked by only creatures with shadow.) At the beginning of your upkeep, sacrifice Drifter il-Dal unless you pay  <symbol>Blue</symbol> .|Drifter il-Dal|<symbol>Blue</symbol>
838|1|1|202482|Enchantment||At the beginning of your upkeep, destroy the creature with the least power. It can't be regenerated. If two or more creatures are tied for least power, you choose one of them. When there are no creatures on the battlefield, sacrifice Drop of Honey.|Drop of Honey|<symbol>Green</symbol>
839|1|1|107687|Creature  — Spirit|(1/1)|<symbol>Blue</symbol> , Sacrifice a creature: Discard a card, then draw a card.|Drowned Rusalka|<symbol>Blue</symbol>
840|1|1|142005|Creature  — Merfolk Wizard|(1/1)|Whenever a player casts a blue spell, you may pay  <symbol>1</symbol> . If you do, target player puts the top two cards of his or her library into his or her graveyard.|Drowner Initiate|<symbol>Blue</symbol>
841|1|1|29778|Creature  — Human Druid|(1/1)|<symbol>Green</symbol> ,  <symbol>Tap</symbol> , Sacrifice Druid Lyrist: Destroy target enchantment.|Druid Lyrist|<symbol>Green</symbol>
842|1|1|205109|Enchantment  — Aura||Enchant creature Enchanted creature has forestwalk.  (It's unblockable as long as defending player controls a Forest.)|Dryad's Favor|<symbol>Green</symbol>
843|1|1|129579|Creature  — Insect|(1/1)|<symbol>1</symbol> <symbol>Red</symbol> : Target creature can't block Duct Crawler this turn.|Duct Crawler|<symbol>Red</symbol>
844|1|1|150975|Creature  — Dwarf Soldier|(1/1)|Sacrifice Duergar Assailant: Duergar Assailant deals 1 damage to target attacking or blocking creature.|Duergar Assailant|<symbol>Red or White</symbol>
845|1|1|73943|Instant||Destroy target creature with reminder text.  (Reminder text is any italicized text in parentheses that explains rules you already know.)|Duh|<symbol>Black</symbol>
846|1|1|205024|Sorcery||Target opponent reveals his or her hand. You choose a noncreature, nonland card from it. That player discards that card.|Duress|<symbol>Black</symbol>
847|1|1|23019|Creature  — Human Minion|(1/1)|Kicker  <symbol>3</symbol> <symbol>Black</symbol>   (You may pay an additional  <symbol>3</symbol> <symbol>Black</symbol>  as you cast this spell.) If Duskwalker was kicked, it enters the battlefield with two +1/+1 counters on it and with fear.  (It can't be blocked except by artifact creatures and/or black creatures.)|Duskwalker|<symbol>Black</symbol>
848|1|1|110501|Enchantment  — Aura||Enchant creature Enchanted creature gets +2/+0 and can't be blocked by creatures with flying.|Dust Corona|<symbol>Red</symbol>
849|1|1|1941|Creature  — Dwarf|(0/2)|<symbol>Red</symbol> ,  <symbol>Tap</symbol> , Discard a card: Put a +0/+1 counter or a +1/+0 counter on target creature.|Dwarven Armorer|<symbol>Red</symbol>
850|1|1|159729|Instant||Dwarven Catapult deals X damage divided evenly, rounded down, among all creatures target opponent controls.|Dwarven Catapult|<symbol>Variable Colorless</symbol> <symbol>Red</symbol>
851|1|1|29760|Creature  — Dwarf|(1/1)|Mountainwalk|Dwarven Grunt|<symbol>Red</symbol>
852|1|1|2998|Creature  — Horse|(1/1)|<symbol>1</symbol> <symbol>Red</symbol> ,  <symbol>Tap</symbol> : Target Dwarf creature gains mountainwalk until end of turn.|Dwarven Pony|<symbol>Red</symbol>
853|1|1|36116|Creature  — Dwarf|(1/1)|Sacrifice Dwarven Scorcher: Dwarven Scorcher deals 1 damage to target creature unless that creature's controller has Dwarven Scorcher deal 2 damage to him or her.|Dwarven Scorcher|<symbol>Red</symbol>
854|1|1|1569|Instant||Any number of target creatures become red until end of turn.|Dwarven Song|<symbol>Red</symbol>
855|1|1|3001|Creature  — Dwarf|(1/1)||Dwarven Trader|<symbol>Red</symbol>
856|1|1|26404|Sorcery||Target player shuffles up to four target cards from his or her graveyard into his or her library.|Dwell on the Past|<symbol>Green</symbol>
857|1|1|83064|Creature  — Human Soldier|(1/1)||Eager Cadet|<symbol>White</symbol>
858|1|1|1288|Enchantment  — Aura||Enchant creature When Earthbind enters the battlefield, if enchanted creature has flying, Earthbind deals 2 damage to that creature and Earthbind gains "Enchanted creature loses flying."|Earthbind|<symbol>Red</symbol>
859|1|1|2555|Enchantment  — Aura||Enchant land you control Enchanted land has " <symbol>Tap</symbol> : Target blocking creature gets +1/+2 until end of turn."|Earthlore|<symbol>Green</symbol>
860|1|1|190551|Sorcery||Earthquake deals X damage to each creature without flying and each player.|Earthquake|<symbol>Variable Colorless</symbol> <symbol>Red</symbol>
861|1|1|3289|Instant||Choose one — Target opponent loses 1 life and you gain 1 life; or exile up to three target cards from a single graveyard; or target creature gains fear until end of turn.  (It can't be blocked except by artifact creatures and/or black creatures.)|Ebony Charm|<symbol>Black</symbol>
862|1|1|151155|Enchantment  — Aura||Enchant creature As long as enchanted creature is white, it gets +1/+2. As long as enchanted creature is black, it gets +2/+1.|Edge of the Divinity|<symbol>White or Black</symbol>
863|1|1|4758|Enchantment||At the beginning of each player's precombat main phase, add  <symbol>Green</symbol> <symbol>Green</symbol>  to that player's mana pool.|Eladamri's Vineyard|<symbol>Green</symbol>
864|1|1|1751|Creature  — Fish|(1/1)|When Electric Eel enters the battlefield, it deals 1 damage to you. <symbol>Red</symbol> <symbol>Red</symbol> : Electric Eel gets +2/+0 until end of turn and deals 1 damage to you.|Electric Eel|<symbol>Blue</symbol>
865|1|1|49101|Instant||Electrostatic Bolt deals 2 damage to target creature. If it's an artifact creature, Electrostatic Bolt deals 4 damage to it instead.|Electrostatic Bolt|<symbol>Red</symbol>
866|1|1|3661|Enchantment||Cumulative upkeep  <symbol>1</symbol>   (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.) Black creatures can't attack you. Nonblack creatures can't attack you unless their controller pays  <symbol>2</symbol>  for each creature he or she controls that's attacking you.|Elephant Grass|<symbol>Green</symbol>
867|1|1|208291|Creature  — Human Soldier|(2/1)||Elite Vanguard|<symbol>White</symbol>
868|1|1|205061|Artifact||<symbol>2</symbol> ,  <symbol>Tap</symbol> : You gain 5 life. Shuffle Elixir of Immortality and your graveyard into your library.|Elixir of Immortality|<symbol>1</symbol>
869|1|1|1906|Enchantment||<symbol>1</symbol> <symbol>Green</symbol> : Target blocking creature gets +0/+1 until end of turn.|Elven Fortress|<symbol>Green</symbol>
870|1|1|6146|Enchantment||Sacrifice a Forest: Target attacking creature gets -3/-0 until end of turn.|Elven Palisade|<symbol>Green</symbol>
871|1|1|201324|Creature  — Elf Druid|(1/1)|<symbol>Tap</symbol> : Add  <symbol>Black</symbol>  to your mana pool. Elves of Deep Shadow deals 1 damage to you.|Elves of Deep Shadow|<symbol>Green</symbol>
872|1|1|129533|Creature  — Elf Berserker|(1/1)|Whenever Elvish Berserker becomes blocked, it gets +1/+1 until end of turn for each creature blocking it.|Elvish Berserker|<symbol>Green</symbol>
873|1|1|158120|Creature  — Elf Shaman|(1/1)|Sacrifice Elvish Eulogist: You gain 1 life for each Elf card in your graveyard.|Elvish Eulogist|<symbol>Green</symbol>
874|1|1|4760|Instant||Buyback  <symbol>4</symbol>   (You may pay an additional  <symbol>4</symbol>  as you cast this spell. If you do, put this card into your hand as it resolves.) Target creature gets +2/+2 until end of turn.|Elvish Fury|<symbol>Green</symbol>
875|1|1|146179|Creature  — Elf Warrior|(1/1)|Whenever a player casts a Giant spell, you may put a +1/+1 counter on Elvish Handservant.|Elvish Handservant|<symbol>Green</symbol>
876|1|1|5738|Creature  — Elf|(1/1)|<symbol>Green</symbol> : Target creature gains trample until end of turn.|Elvish Herder|<symbol>Green</symbol>
877|1|1|141958|Creature  — Elf Shaman|(1/1)|<symbol>Green or White</symbol> ,  <symbol>Tap</symbol> , Sacrifice Elvish Hexhunter: Destroy target enchantment.|Elvish Hexhunter|<symbol>Green or White</symbol>
878|1|1|19109|Creature  — Elf|(1/1)|Shroud  (This permanent can't be the target of spells or abilities.)|Elvish Lookout|<symbol>Green</symbol>
879|1|1|45421|Creature  — Elf|(1/1)|<symbol>Green</symbol> ,  <symbol>Tap</symbol> , Sacrifice Elvish Lyrist: Destroy target enchantment.|Elvish Lyrist|<symbol>Green</symbol>
880|1|1|45413|Creature  — Elf Druid|(1/1)|When Elvish Pioneer enters the battlefield, you may put a basic land card from your hand onto the battlefield tapped.|Elvish Pioneer|<symbol>Green</symbol>
881|1|1|1914|Creature  — Elf Scout|(1/1)|<symbol>Green</symbol> ,  <symbol>Tap</symbol> : Untap target attacking creature you control. Prevent all combat damage that would be dealt to and dealt by it this turn.|Elvish Scout|<symbol>Green</symbol>
882|1|1|45422|Creature  — Elf|(1/1)|<symbol>Green</symbol> ,  <symbol>Tap</symbol> , Sacrifice Elvish Scrapper: Destroy target artifact.|Elvish Scrapper|<symbol>Green</symbol>
883|1|1|87928|Creature  — Elf Warrior|(1/1)|<symbol>4</symbol> <symbol>Green</symbol> , Sacrifice a creature: Destroy target creature with flying.|Elvish Skysweeper|<symbol>Green</symbol>
884|1|1|3663|Instant||Choose one — Untap target permanent; or destroy target non-Aura enchantment; or target creature loses flying until end of turn.|Emerald Charm|<symbol>Green</symbol>
885|1|1|194949|Instant||Target creature you control gains protection from the color of your choice until end of turn. Rebound  (If you cast this spell from your hand, exile it as it resolves. At the beginning of your next upkeep, you may cast this card from exile without paying its mana cost.)|Emerge Unscathed|<symbol>White</symbol>
886|1|1|10504|Sorcery||Target opponent skips all combat phases of his or her next turn.|Empty City Ruse|<symbol>White</symbol>
887|1|1|74513|Creature  — Human Cleric|(1/1)|Empty-Shrine Kannushi has protection from the colors of permanents you control.|Empty-Shrine Kannushi|<symbol>White</symbol>
888|1|1|8825|Instant||Attach target Aura attached to a creature or land to another permanent of that type.|Enchantment Alteration|<symbol>Blue</symbol>
889|1|1|194903|Creature  — Merfolk Wizard|(0/1)|Level up  <symbol>1</symbol> <symbol>Blue</symbol>   ( <symbol>1</symbol> <symbol>Blue</symbol> : Put a level counter on this. Level up only as a sorcery.) LEVEL 1-2 0/1 <symbol>Tap</symbol> : Draw a card, then discard a card. LEVEL 3+ 0/1 <symbol>Tap</symbol> : Draw a card.|Enclave Cryptologist|<symbol>Blue</symbol>
890|1|1|15175|Sorcery||Target player reveals his or her hand. You choose a nonbasic land card from it. That player discards that card.|Encroach|<symbol>Black</symbol>
891|1|1|4660|Enchantment  — Aura||Enchant creature Endless Scream enters the battlefield with X scream counters on it. Enchanted creature gets +1/+0 for each scream counter on Endless Scream.|Endless Scream|<symbol>Variable Colorless</symbol> <symbol>Black</symbol>
892|1|1|2152|Sorcery||Tap target untapped creature you control. If you do, add  <symbol>Variable Colorless</symbol>  to your mana pool, where X is that creature's converted mana cost.|Energy Tap|<symbol>Blue</symbol>
893|1|1|31810|Instant||Engulfing Flames deals 1 damage to target creature. It can't be regenerated this turn. Flashback  <symbol>3</symbol> <symbol>Red</symbol>   (You may cast this card from your graveyard for its flashback cost. Then exile it.)|Engulfing Flames|<symbol>Red</symbol>
894|1|1|15355|Instant||Search your library for an artifact or enchantment card and reveal that card. Shuffle your library, then put the card on top of it.|Enlightened Tutor|<symbol>White</symbol>
895|1|1|83076|Instant||Target creature gets +X/+0 until end of turn.|Enrage|<symbol>Variable Colorless</symbol> <symbol>Red</symbol>
896|1|1|81998|Sorcery||Reveal the top X cards of your library. Put all creature cards revealed this way into your hand and the rest on the bottom of your library in any order.|Enshrined Memories|<symbol>Variable Colorless</symbol> <symbol>Green</symbol>
897|1|1|32917|Creature  — Dwarf|(1/1)|<symbol>Red</symbol> , Sacrifice Enslaved Dwarf: Target black creature gets +1/+0 and gains first strike until end of turn.|Enslaved Dwarf|<symbol>Red</symbol>
898|1|1|30552|Instant||Search your library for a card and put that card into your graveyard. Then shuffle your library.|Entomb|<symbol>Black</symbol>
899|1|1|10699|Creature  — Zombie Cat|(1/1)|At the beginning of your upkeep, you may exile a creature card from a graveyard. If you do, put a +1/+1 counter on Entrails Feaster. If you don't, tap Entrails Feaster.|Entrails Feaster|<symbol>Black</symbol>
900|1|1|36414|Instant||Counter target sorcery spell.|Envelop|<symbol>Blue</symbol>
901|1|1|1611|Enchantment  — Aura||Enchant land Enchanted land has " <symbol>Tap</symbol> : Counter target spell if it would destroy a land you control."|Equinox|<symbol>White</symbol>
902|1|1|12941|Instant||Exile target enchantment.|Erase|<symbol>White</symbol>
903|1|1|4698|Instant||X can't be 0.  Target spell's controller exiles it with X delay counters on it. At the beginning of each of that player's upkeeps, if that card is exiled, remove a delay counter from it. If the card has no delay counters on it, he or she puts it onto the stack as a copy of the original spell.|Ertai's Meddling|<symbol>Variable Colorless</symbol> <symbol>Blue</symbol>
904|1|1|26590|Instant||Counter target spell if it was kicked.|Ertai's Trickery|<symbol>Blue</symbol>
905|1|1|184731|Enchantment  — Aura||Enchant creature Enchanted creature gets +2/+0. At the beginning of the upkeep of enchanted creature's controller, put a -0/-1 counter on that creature.|Essence Flare|<symbol>Blue</symbol>
906|1|1|22997|Enchantment  — Aura||Enchant permanent If enchanted permanent is red or green, it has "At the beginning of your upkeep, sacrifice this permanent unless you pay its mana cost."|Essence Leak|<symbol>Blue</symbol>
907|1|1|122428|Creature  — Elf Shaman|(1/1)|Whenever another creature enters the battlefield, you gain 1 life.|Essence Warden|<symbol>Green</symbol>
908|1|1|4046|Enchantment  — Aura||Enchant creature Enchanted creature has vigilance.|Eternal Warrior|<symbol>Red</symbol>
909|1|1|80526|Instant  — Arcane||Prevent all damage that would be dealt by creatures this turn.|Ethereal Haze|<symbol>White</symbol>
910|1|1|201261|Enchantment  — Aura||Enchant land Enchanted land is a Swamp.|Evil Presence|<symbol>Black</symbol>
911|1|1|24553|Instant||Exile target attacking creature unless its controller pays  <symbol>Variable Colorless</symbol> .|Excise|<symbol>Variable Colorless</symbol> <symbol>White</symbol>
912|1|1|174895|Artifact||<symbol>1</symbol> <symbol>Black</symbol> ,  <symbol>Tap</symbol> , Sacrifice Executioner's Capsule: Destroy target nonblack creature.|Executioner's Capsule|<symbol>Black</symbol>
913|1|1|193405|Artifact||<symbol>2</symbol> ,  <symbol>Tap</symbol> , Sacrifice Expedition Map: Search your library for a land card, reveal it, and put it into your hand. Then shuffle your library.|Expedition Map|<symbol>1</symbol>
914|1|1|8823|Enchantment||You may play an additional land on each of your turns.|Exploration|<symbol>Green</symbol>
915|1|1|190396|Artifact  — Equipment||Whenever equipped creature attacks, look at the top card of your library. If it's a land card, you may put it onto the battlefield tapped. Equip  <symbol>1</symbol>   ( <symbol>1</symbol> : Attach to target creature you control. Equip only as a sorcery.)|Explorer's Scope|<symbol>1</symbol>
916|1|1|23120|Instant||Kicker  <symbol>5</symbol>   (You may pay an additional  <symbol>5</symbol>  as you cast this spell.) Target creature gets +2/+2 until end of turn. If Explosive Growth was kicked, that creature gets +5/+5 until end of turn instead.|Explosive Growth|<symbol>Green</symbol>
917|1|1|126804|Instant||Split second  (As long as this spell is on the stack, players can't cast spells or activate abilities that aren't mana abilities.) Choose target card in a graveyard other than a basic land card. Search its owner's graveyard, hand, and library for all cards with the same name as that card and exile them. Then that player shuffles his or her library.|Extirpate|<symbol>Black</symbol>
918|1|1|29849|Sorcery||Search target player's library for a card and exile it. Then that player shuffles his or her library.|Extract|<symbol>Blue</symbol>
919|1|1|21035|Sorcery||Look at the top card of target player's library. You may put that card into his or her graveyard.|Eye Spy|<symbol>Blue</symbol>
920|1|1|194092|Creature  — Elf Archer|(1/2)|Reach  (This creature can block creatures with flying.) Whenever Ezuri's Archers blocks a creature with flying, Ezuri's Archers gets +3/+0 until end of turn.|Ezuri's Archers|<symbol>Green</symbol>
921|1|1|142361|Creature  — Goblin Warrior|(1/1)|<symbol>Black</symbol> , Sacrifice a Goblin: Facevaulter gets +2/+2 until end of turn.|Facevaulter|<symbol>Black</symbol>
922|1|1|41165|Instant||Exile target card from a graveyard. Cycling  <symbol>Black</symbol>   ( <symbol>Black</symbol> , Discard this card: Draw a card.)|Fade from Memory|<symbol>Black</symbol>
923|1|1|22975|Creature  — Faerie|(1/1)|Kicker  <symbol>3</symbol> <symbol>Blue</symbol>   (You may pay an additional  <symbol>3</symbol> <symbol>Blue</symbol>  as you cast this spell.) If Faerie Squadron was kicked, it enters the battlefield with two +1/+1 counters on it and with flying.|Faerie Squadron|<symbol>Blue</symbol>
924|1|1|10599|Sorcery||Put target card from your graveyard on top of your library.|False Mourning|<symbol>Green</symbol>
925|1|1|792|Instant||Cast False Orders only during the declare blockers step.  Remove target creature defending player controls from combat. Creatures it was blocking that had become blocked by only that creature this combat become unblocked. You may have it block an attacking creature of your choice.|False Orders|<symbol>Red</symbol>
926|1|1|21063|Sorcery||Target player skips all combat phases of his or her next turn.|False Peace|<symbol>White</symbol>
927|1|1|202529|Enchantment||You may play any number of additional lands on each of your turns. Whenever you play a land, if it wasn't the first land you played this turn, Fastbond deals 1 damage to you.|Fastbond|<symbol>Green</symbol>
928|1|1|1807|Enchantment||At the beginning of your upkeep, put a hunger counter on Fasting. Then destroy Fasting if it has five or more hunger counters on it. If you would begin your draw step, you may skip that step instead. If you do, you gain 2 life. When you draw a card, destroy Fasting.|Fasting|<symbol>White</symbol>
929|1|1|16623|Instant||Destroy target creature that was dealt damage this turn. It can't be regenerated.|Fatal Blow|<symbol>Black</symbol>
930|1|1|44220|Enchantment  — Aura||Enchant creature When enchanted creature is turned face up, destroy it. It can't be regenerated.|Fatal Mutation|<symbol>Black</symbol>
931|1|1|121137|Sorcery||Feast of Flesh deals X damage to target creature and you gain X life, where X is 1 plus the number of cards named Feast of Flesh in all graveyards.|Feast of Flesh|<symbol>Black</symbol>
932|1|1|1572|Instant||Tap all creatures blocking target attacking creature. Prevent all combat damage that would be dealt this turn by that creature and each creature blocking it.|Feint|<symbol>Red</symbol>
933|1|1|109694|Artifact||<symbol>Tap</symbol> , Exile Feldon's Cane: Shuffle your graveyard into your library.|Feldon's Cane|<symbol>1</symbol>
934|1|1|220684|Creature  — Hydra Beast|(0/0)|Feral Hydra enters the battlefield with X +1/+1 counters on it. <symbol>3</symbol> : Put a +1/+1 counter on Feral Hydra. Any player may activate this ability.|Feral Hydra|<symbol>Variable Colorless</symbol> <symbol>Green</symbol>
935|1|1|220489|Creature  — Zombie Goblin|(1/1)|When Festering Goblin is put into a graveyard from the battlefield, target creature gets -1/-1 until end of turn.|Festering Goblin|<symbol>Black</symbol>
936|1|1|1808|Instant||Cast Festival only during an opponent's upkeep. Creatures can't attack this turn.|Festival|<symbol>White</symbol>
937|1|1|83884|Instant||Prevent the next X damage that would be dealt to you this turn. Draw a card.|Festival of the Guildpact|<symbol>Variable Colorless</symbol> <symbol>White</symbol>
938|1|1|6504|Sorcery||You gain 2 life for each creature you control.|Festival of Trokin|<symbol>White</symbol>
939|1|1|39484|Instant||Choose one — Target creature gains haste until end of turn; or target creature gets +2/+0 until end of turn; or Fever Charm deals 3 damage to target Wizard creature.|Fever Charm|<symbol>Red</symbol>
940|1|1|1481|World Enchantment||Players play with the top card of their libraries revealed.|Field of Dreams|<symbol>Blue</symbol>
941|1|1|5184|Instant||For each blocking creature, flip a coin. If you win the flip, prevent all combat damage that would be dealt by that creature this turn.|Fighting Chance|<symbol>Red</symbol>
942|1|1|236456|Creature  — Kithkin|(1/1)|<symbol>Red or White</symbol> : Figure of Destiny becomes a 2/2 Kithkin Spirit. (r/w) (r/w) <symbol>Red or White</symbol> : If Figure of Destiny is a Spirit, it becomes a 4/4 Kithkin Spirit Warrior. (r/w) (r/w) (r/w) (r/w) (r/w) <symbol>Red or White</symbol> : If Figure of Destiny is a Warrior, it becomes an 8/8 Kithkin Spirit Warrior Avatar with flying and first strike.|Figure of Destiny|<symbol>Red or White</symbol>
943|1|1|10535|Creature  — Human Soldier Archer|(1/1)|Sacrifice Fire Bowman: Fire Bowman deals 1 damage to target creature or player. Activate this ability only during your turn, before attackers are declared.|Fire Bowman|<symbol>Red</symbol>
944|1|1|221511|Sorcery||Fireball deals X damage divided evenly, rounded down, among any number of target creatures and/or players. Fireball costs  <symbol>1</symbol>  more to cast for each target beyond the first.|Fireball|<symbol>Variable Colorless</symbol> <symbol>Red</symbol>
945|1|1|189236|Sorcery||Firebolt deals 2 damage to target creature or player. Flashback  <symbol>4</symbol> <symbol>Red</symbol>   (You may cast this card from your graveyard for its flashback cost. Then exile it.)|Firebolt|<symbol>Red</symbol>
946|1|1|191079|Enchantment  — Aura||Enchant creature <symbol>Red</symbol> : Enchanted creature gets +1/+0 until end of turn.|Firebreathing|<symbol>Red</symbol>
947|1|1|130720|Creature  — Goblin Spellshaper|(1/1)|<symbol>1</symbol> <symbol>Red</symbol> ,  <symbol>Tap</symbol> , Discard a card: Target creature can't be blocked this turn except by artifact creatures and/or red creatures.|Firefright Mage|<symbol>Red</symbol>
948|1|1|4547|Instant||As an additional cost to cast Firestorm, discard X cards. Firestorm deals X damage to each of X target creatures and/or players.|Firestorm|<symbol>Red</symbol>
949|1|1|19602|Creature  — Human Soldier|(2/2)|<symbol>1</symbol> : Flailing Soldier gets +1/+1 until end of turn. Any player may activate this ability. <symbol>1</symbol> : Flailing Soldier gets -1/-1 until end of turn. Any player may activate this ability.|Flailing Soldier|<symbol>Red</symbol>
950|1|1|153432|Sorcery||Flame Jab deals 1 damage to target creature or player. Retrace  (You may cast this card from your graveyard by discarding a land card in addition to paying its other costs.)|Flame Jab|<symbol>Red</symbol>
951|1|1|193648|Sorcery||Flame Slash deals 4 damage to target creature.|Flame Slash|<symbol>Red</symbol>
952|1|1|140343|Creature  — Elemental Warrior|(2/1)|As an additional cost to cast Flamekin Bladewhirl, reveal an Elemental card from your hand or pay  <symbol>3</symbol> .|Flamekin Bladewhirl|<symbol>Red</symbol>
953|1|1|189212|Creature  — Elemental Warrior|(0/2)|<symbol>Red</symbol> : Flamekin Brawler gets +1/+0 until end of turn.|Flamekin Brawler|<symbol>Red</symbol>
954|1|1|205395|Creature  — Elemental Shaman|(1/1)|When Flamekin Harbinger enters the battlefield, you may search your library for an Elemental card, reveal it, then shuffle your library and put that card on top of it.|Flamekin Harbinger|<symbol>Red</symbol>
